soil_temp,ext_temp,light,soil_moisture_1,soil_moisture_2,humidity,time_stamp
23.4,20.0,41.05239563309274,55.7,,57.26197816546371,1718403620026
23.4,20.04765527132768,39.999239302118696,55.8,,56.85703418601696,1718403675167
23.4,20.14776506899056,38.804469862018884,55.8,,56.60446986201888,1718403730308
23.4,20.247873132296075,38.125522412447125,55.8,,56.40425373540785,1718403785448
23.4,20.347821040604995,37.78692624362997,55.8,,56.20435791879001,1718403840529
23.4,20.447874001452433,38.482992011619466,55.7,,56.00425199709513,1718403895670
23.4,20.5,39.90760502523511,55.8,,55.708075233288554,1718403950810
23.4,20.54803772216177,40.90392455567646,55.9,,55.40392455567646,1718404005951
23.4,20.6,41.04045025417574,55.7,,55.2038198983297,1718404061091
23.4,20.64820173925673,41.05899130371634,55.8,,55.05179826074327,1718404116233
23.4,20.7,40.70348567283279,55.7,,54.90348567283279,1718404171373
23.4,20.748310669740928,40.69662133948185,55.8,,54.70337866051815,1718404226514
23.4,20.8,40.65474928288733,55.8,,54.55158309429578,1718404281654
23.3,20.8,39.57923050423368,55.7,,54.45153844759125,1718404336795
23.3,20.8,39.6188058400523,55.6,,53.42970872375972,1718404391936
23.3,20.8,40.45682177157278,55.6,,52.15682177157277,1718404447077
23.3,20.702942028985508,40.34558695652174,55.8,,51.85147101449275,1718404502157
23.3,20.551418549281184,40.548581450718814,55.8,,51.65425564784355,1718404557299
23.3,20.402509077705158,40.55125453885258,55.8,,51.45125453885258,1718404612439
23.3,20.201960428719104,40.4019604287191,55.9,,51.301960428719106,1718404667700
23.3,20.051146493346163,40.25114649334616,55.8,,51.15114649334617,1718404722720
23.3,19.951037562861966,40.24896243713803,55.9,,50.9531126885859,1718404777861
23.2,19.801859114015976,40.3,55.8,,50.750929557007986,1718404833001
23.2,19.7,40.69301427250141,55.8,,50.798253568125354,1718404888142
23.2,19.650818809005084,41.05081880900509,55.8,,52.42461692084241,1718404943283
23.1,19.6,41.2465550734373,55.8,,54.64104319093698,1718404998435
23.1,19.649347140110986,44.26343984621523,55.8,,55.497388560443945,1718405053566
23.1,19.7,49.86024691358025,55.8,,55.897160493827165,1718405108646
23.1,19.7,53.440179542981504,55.9,,56.29738121146173,1718405163786
23.1,19.749400871459695,54.99041394335512,55.9,,56.74700435729847,1718405218927
23.1,19.849510720575154,58.12700386703219,55.9,,57.24755360287576,1718405274068
23.1,19.9,62.38544352056933,55.8,,57.648850804255474,1718405329208
23.1,19.94967174464998,64.0019695321001,55.9,,57.94901523394994,1718405384349
23.1,20.0,62.15841397215011,55.8,,58.14972858154355,1718405439491
23.1,20.0,58.106449620289965,55.8,,57.8509029468406,1718405494631
23.1,20.04992388546575,52.4048713301921,55.9,,57.35022834360276,1718405549771
23.1,20.149940995987727,47.052537172527735,55.8,,57.100118008024545,1718405604911
23.1,20.250050835148873,48.25340595497458,55.7,,56.89989832970225,1718405660052
23.1,20.350159761809664,53.25527213971896,55.8,,56.59936095276134,1718405715193
23.1,20.45010518679724,54.44905331882481,55.8,,56.24968443960827,1718405770274
23.1,20.5,53.0469299201162,55.7,,55.99967683369644,1718405825415
23.1,20.550269602948386,52.150269602948384,55.8,,55.79946079410323,1718405880555
23.1,20.650322802945123,53.005164847121975,55.8,,55.54903159116463,1718405935696
23.0,20.7,53.69924290564462,55.8,,55.4,1718405990837
23.0,20.750486547329437,52.438809411422966,55.8,,55.29902690534113,1718406045977
23.0,20.8,51.45161857782775,55.8,,55.09892094811483,1718406101118
23.0,20.8,51.95495642701525,55.8,,54.03654684095861,1718406156321
23.0,20.8,53.97330610021786,55.8,,52.745056281771966,1718406211400
23.0,20.698482073230448,56.7166971944651,55.7,,52.34924103661522,1718406266540
23.0,20.549185744630634,58.00325702147746,55.8,,52.1475572338919,1718406321681
22.9,20.398153628292878,57.43615221219659,55.8,,51.84723044243932,1718406376822
22.9,20.24912948857454,55.4791077257889,55.8,,51.7,1718406431904
22.9,20.09814999727674,53.89259998910695,55.7,,51.64907499863837,1718406487044
22.9,20.0,53.397939398340625,55.9,,51.49793939834063,1718406542183
22.9,19.94891367428364,53.09565469713456,55.8,,51.24674102285093,1718406597325
22.9,19.79771790635609,52.848858953178045,55.8,,51.35570523410977,1718406652465
22.9,19.7,53.568749659592235,55.8,,53.08624934187833,1718406707606
22.9,19.7,55.3271781558069,55.9,,55.013589077903454,1718406762747
22.9,19.7,56.65989554052339,55.8,,55.808481891877186,1718406817889
22.8,19.75146965378261,55.76472830921733,55.8,,56.254408961347835,1718406873030
22.8,19.851575889615106,53.25902687000726,55.9,,56.55472766884532,1718406928169
22.8,19.9,51.845108813928185,55.8,,57.11304316285818,1718406983310
22.8,19.95168933025907,51.44155334870464,55.8,,57.758446651295365,1718407038452
22.8,20.0,50.889880541737774,55.9,,57.896626847245926,1718407093532
22.8,20.051739209285454,50.910435255712734,55.8,,58.16217446499819,1718407148673
22.8,20.151793689408517,50.88923786354889,55.8,,58.24103155295741,1718407203813
22.8,20.251903629332414,49.4581201546869,55.8,,57.74048185333793,1718407258954
22.8,20.3,46.42574490850728,55.9,,57.24022959322464,1718407314093
22.8,20.352119605671646,43.192770646865526,55.8,,56.8957607886567,1718407369294
22.8,20.452124183006536,41.37875816993464,55.7,,56.69575163398693,1718407424377
22.8,20.5,40.3260713443717,55.9,,56.49564933534031,1718407479517
22.8,20.552230270682426,39.225467022493326,55.8,,56.243309187952725,1718407534658
22.8,20.6,38.43830749119431,55.8,,56.04766149823886,1718407589798
22.8,20.652450028140375,38.2,55.8,,55.842649915578875,1718407644939
22.8,20.7,38.14749641827316,55.8,,55.64749641827316,1718407700081
22.8,20.752450028140377,37.78529983115775,55.8,,55.33774985929813,1718407755161
22.8,20.8,37.5,55.9,,53.99628190697506,1718407810302
22.7,20.74739209285455,37.5,55.8,,52.842176278563656,1718407865442
22.7,20.595047383900365,37.5,55.8,,52.595047383900365,1718407920479
22.7,20.5,37.5,55.8,,52.341680132173785,1718407975723
22.7,20.394345302865435,37.5,55.8,,51.988690605730866,1718408030864
22.7,20.194228499845682,37.28845699969136,55.8,,51.8,1718408086005
22.6,20.047007134946714,37.1,55.9,,51.588028539786855,1718408141145
22.6,19.94695598556428,36.94086795669284,55.9,,51.4,1718408196286
22.6,19.84689735303729,36.90620529392542,55.9,,51.29379470607458,1718408251428
22.6,19.746789157392108,36.893578314784214,56.1,,51.519265055647345,1718408306568
22.6,19.7,36.8,56.1,,53.344664683907006,1718408361710
22.6,19.7,36.74678830791576,56.0,,55.285328612926655,1718408416790
22.6,19.7,36.646679375453886,56.1,,55.95996187363834,1718408471930
22.6,19.7,36.54662773616728,55.9,,56.31348905533088,1718408527071
22.6,19.75342761700737,36.393144765985255,56.0,,56.606855234014745,1718408582211
22.6,19.853538489469862,36.35353848946986,56.0,,56.967692447349314,1718408637353
22.5,19.9,36.346353552041535,56.1,,57.57552513570923,1718408692493
22.5,19.95369869969714,36.24630130030286,55.9,,57.95369869969714,1718408747635
22.5,20.0,36.092487291212784,55.8,,58.21502541757444,1718408802775
22.5,20.0,35.946135691073145,55.8,,58.45386430892685,1718408857915
22.5,20.05391548784911,35.73825353645267,56.0,,58.44608451215089,1718408913056
22.5,20.1,35.6,55.9,,58.184107042355805,1718408968196
22.5,20.15397225954032,35.6,55.8,,57.89205548091935,1718409023277
22.5,20.254018861080883,35.383924555676465,56.1,,57.637943416757345,1718409078416
22.5,20.3,35.2,55.9,,57.33775349031426,1718409133559
22.4,20.408382200758883,35.254191100379444,55.9,,57.03742669886168,1718409188700
22.5,20.554241929633662,35.19151614073268,55.8,,56.79151614073268,1718409243841
22.5,20.6,35.045699969136365,55.9,,56.59139993827273,1718409298981
22.5,20.65440994916485,34.891180101670294,56.0,,56.5,1718409354122
22.5,20.754458569848207,34.745541430151796,55.8,,56.5,1718409409262
22.4,20.8545197073401,34.7,55.7,,55.95480292659901,1718409464404
22.5,20.9,34.64537136217571,55.8,,54.57131315698698,1718409519545
22.4,20.84532561977476,34.49065123954952,55.8,,53.63597685932427,1718409574684
22.4,20.690526506899058,34.23578976034858,55.8,,53.33578976034858,1718409629826
22.4,20.54526342543844,34.045263425438435,55.8,,53.03579027631531,1718409684907
22.4,20.445157132223454,34.0,55.9,,52.735471396670356,1718409740047
22.4,20.345105186797245,33.78042074718898,55.8,,52.6,1718409795189
22.4,20.190092772462375,33.65495361376882,55.7,,52.6,1718409850329
22.4,20.044935456344525,33.47974182537809,55.9,,52.3797418253781,1718409905470
22.4,20.0,33.3,55.9,,52.14488674489037,1718409960610
22.4,19.944827711412074,33.24482771141208,55.8,,51.93448313423623,1718410015751
22.4,19.789439189557196,32.97887837911439,55.8,,51.6894391895572,1718410070892
22.4,19.7,32.689336235038084,55.9,,51.434004352557125,1718410126034
22.3,19.644610664294405,32.489221328588805,55.9,,52.13084003558396,1718410181173
22.3,19.6,32.344501733810205,55.8,,54.07646012236524,1718410236314
22.3,19.655547696771855,32.18890460645629,56.1,,55.71102466449039,1718410291455
22.3,19.755498266189793,32.04450173381021,55.9,,56.53298959713876,1718410346535
22.3,19.85560719667399,31.88878560665202,56.1,,57.13364318004393,1718410401676
22.3,19.955656510700035,31.68868697859993,55.9,,57.62262604280014,1718410456817
22.3,20.0,31.544283872841817,55.9,,57.91143225431637,1718410511957
22.3,20.0,31.44417211328976,55.9,,58.22331154684096,1718410567099
22.3,20.055935803634647,31.176256785461412,55.8,,58.567807410903946,1718410622239
22.3,20.1,30.944019078016755,55.9,,58.92392368793298,1718410677379
22.3,20.156043936092956,30.675824255628175,55.9,,59.21208787218591,1718410732521
22.3,20.25615184909497,30.44384815090503,55.9,,59.468455547284904,1718410787661
22.3,20.3,30.287598839318097,55.8,,59.76860174102285,1718410842802
22.3,20.3,30.087263533178113,56.1,,59.95636823341094,1718410897942
22.3,20.3,29.774189105932663,55.9,,59.88709455296633,1718410953083
22.3,20.356309394269132,29.431071817192603,55.8,,59.518453028654335,1718411008164
22.3,20.45636971006336,29.18726057987328,55.9,,59.07452115974655,1718411063304
22.3,20.5,28.930564078357328,55.9,,58.787042718904885,1718411118445
22.3,20.556525996989535,28.68694800602093,55.9,,58.53042200903139,1718411173586
22.3,20.656588598402323,28.543411401597677,56.0,,58.23023420479303,1718411228727
22.3,20.7,28.21652263897462,55.9,,56.73930866707818,1718411283867
22.3,20.7,27.943257163583606,55.8,,55.302800145085236,1718411339008
22.3,20.643194567999856,27.67277827199942,55.8,,54.82958370399957,1718411394149
22.2,20.54308563751566,27.38617127503132,55.8,,54.58617127503132,1718411449290
22.2,20.385951343500363,26.95785403050109,55.9,,54.38595134350036,1718411504431
22.2,20.3,26.528786724700762,55.9,,54.18585781646718,1718411559571
22.2,20.185953414062926,26.17190682812585,55.8,,53.92893012109439,1718411614651
22.2,20.1,25.82859788311759,55.9,,53.62859788311759,1718411669793
22.2,20.042817504216465,25.528452512649388,55.9,,53.32845251264939,1718411724935
22.2,20.0,25.11378903413217,55.9,,53.14275780682644,1718411780074
22.2,19.942648100070805,24.727944300212414,55.9,,52.98529620014161,1718411835215
22.2,19.9,24.25562104423206,55.9,,52.72781052211603,1718411890355
22.1,19.785081970189356,23.827622955284035,55.8,,52.54254098509468,1718411945496
22.1,19.7,23.35458605664488,56.0,,52.327293028322444,1718412000637
22.1,19.7,22.869543533849587,55.9,,52.02715765038719,1718412055777
22.1,19.7,22.46928942304201,55.9,,51.784644711521004,1718412110919
22.1,19.7,21.895484667477625,56.0,,51.7,1718412166060
22.1,19.7,21.36865852995049,56.0,,53.261554922834186,1718412221201
22.1,19.7,20.911061890670105,55.9,,55.266814327989685,1718412276281
22.1,19.815787371555135,20.41053157111216,55.9,,56.13157474311027,1718412331421
22.1,19.95800108932462,20.025996732026144,56.0,,56.59000544662309,1718412386561
22.1,20.0,19.55169749727965,56.1,,57.206352919840405,1718412441703
22.1,20.0581125978105,19.009437010947515,56.0,,57.79056298905249,1718412496843
22.1,20.158221528294693,18.567113886821225,56.2,,58.98976598100979,1718412551984
22.1,20.258265174733864,17.933878602129088,55.9,,59.816530349467726,1718412607124
22.1,20.3,17.366673928830792,55.9,,60.19165758896151,1718412662266
22.1,20.416878778526172,16.907803053684574,55.8,,60.4,1718412717406
22.1,20.5,16.290600290170474,55.9,,58.996343852013055,1718412772547
22.1,20.5,15.707249323723245,55.9,,57.29739837693578,1718412827688
22.1,20.5,15.148045605562716,55.9,,56.50670467130226,1718412882829
22.1,20.441404762336553,14.548428574019333,56.0,,56.00702381168277,1718412937910
22.1,20.341408389401714,13.948450336410293,55.8,,55.507041947008574,1718412993049
22.1,20.3,13.288944020356233,55.8,,55.006388585968736,1718413048191
22.0,20.24118713842694,12.705935692134709,55.9,,54.623561415280825,1718413103332
22.0,20.2,12.028999110401045,55.9,,54.205624444000655,1718413158472
22.0,20.141017773824004,11.405088869120023,55.9,,53.58712441676803,1718413213612
22.0,20.1,10.786806789742846,55.9,,53.00486199267346,1718413268754
22.0,20.040907770515613,10.086354393609296,55.9,,52.44544662309368,1718413323895
22.0,20.0,9.503985112563544,56.0,,51.963188090050835,1718413379036
22.0,20.0,9.062763929485667,55.9,,51.68138196474283,1718413434175
22.0,20.0,8.425173645744545,56.0,,51.362586822872274,1718413489316
22.0,19.94057734204793,7.802886710239651,56.1,,51.02173202614379,1718413544459
21.9,19.9,7.243481418274904,56.0,,50.662320945516605,1718413599538
21.9,19.8405342666981,6.643205600188607,55.9,,50.321602800094304,1718413654680
21.9,19.8,6.102356529474774,55.9,,50.02141391768487,1718413709820
21.9,19.740360209880354,5.482521469162476,56.1,,49.72108062964106,1718413764961
21.9,19.7,4.901588625729934,56.0,,49.48063545029197,1718413820101
21.9,19.7,4.461016702977488,56.1,,49.519491648511256,1718413875241
21.9,19.64014451444237,4.000722572211833,56.0,,51.216098110056095,1718413930382
21.9,19.659899167588545,3.560403329645817,56.0,,52.958890843474,1718413985523
21.9,19.7,3.040213503749024,56.0,,53.699822080209145,1718414040664
21.9,19.820145243282496,2.4395642701525055,56.0,,54.080217864923746,1718414095804
21.9,19.9,1.8994160425092037,56.0,,54.5005839574908,1718414150945
21.9,19.960182277010222,1.519453168969336,56.1,,54.940729108040884,1718414206086
21.9,20.0,1.219646354733406,55.9,,55.340471527022125,1718414261167
21.9,20.06035695461733,0.7378582722960325,56.0,,55.681070863851986,1718414316367
21.9,20.1,0.2586507072905332,55.9,,56.04134929270947,1718414371449
21.9,20.160400856904253,0.039599143095748156,56.0,,56.38120257071276,1718414426589
21.9,20.260510167029775,0.0,56.0,,56.86306100217865,1718414481730
21.9,20.3,0.0,55.8,,57.342208157269546,1718414536870
21.9,20.3,0.0,56.1,,57.681853996841014,1718414592011
21.9,20.3,0.0,56.0,,58.042904865649966,1718414647151
21.9,20.3,0.0,56.1,,58.321539326454,1718414702292
21.8,20.3,0.0,56.1,,58.58250757974619,1718414757433
21.8,20.360944790399593,0.0,56.0,,58.88283437119878,1718414812574
21.8,20.4,0.0,56.0,,59.243960826985855,1718414867716
21.8,20.4,0.0,56.0,,59.4,1718414922795
21.8,20.461054427943793,0.0,56.0,,59.64421771177517,1718414977936
21.8,20.5,0.0,56.1,,59.86109539354371,1718415033076
21.8,20.5,0.0,56.0,,59.961162651367985,1718415088217
21.8,20.5,0.0,56.0,,60.0,1718415143358
21.8,20.5,0.0,56.0,,60.06131483496554,1718415198499
21.8,20.5,0.0,56.1,,59.97723311546841,1718415253640
21.8,20.561490141970154,0.0,55.9,,59.838509858029845,1718415308780
21.8,20.6,0.0,56.0,,59.676801016702974,1718415363921
21.8,20.6,0.0,56.0,,59.41508287693591,1718415419061
21.8,20.661709119297036,0.0,56.0,,58.74461792632668,1718415474204
21.8,20.7,0.0,56.0,,57.1658091105503,1718415529284
21.8,20.638252148997136,0.0,56.0,,56.091260744985675,1718415584423
21.8,20.53818445896877,0.0,56.0,,55.590922294843864,1718415639564
21.8,20.438075959478596,0.0,55.9,,55.09037979739298,1718415694705
21.8,20.33803409503083,0.0,56.0,,54.65213638012332,1718415749846
21.8,20.237964778503994,0.0,56.1,,54.25185911401598,1718415804987
21.8,20.137855158766182,0.0,55.9,,53.7892757938309,1718415860128
21.8,20.037815095571435,0.0,56.1,,53.47563019114287,1718415915269
21.8,20.0,0.0,56.1,,52.96422839506173,1718415970410
21.8,19.93763616557734,0.0,56.1,,52.63763616557734,1718416025551
21.7,19.837596343918317,0.0,56.1,,52.47519268783664,1718416080691
21.7,19.8,0.0,56.2,,54.21171023965142,1718416135832
21.8,19.8,0.0,56.1,,55.92472314004575,1718416190913
21.7,19.862578747662532,0.0,56.0,,56.4877362429876,1718416246053
21.7,19.9,0.0,56.0,,56.725476514945036,1718416301193
21.7,19.962759807918818,0.0,56.1,,57.051039231675276,1718416356334
21.7,20.0,0.0,56.1,,57.388391852147706,1718416411475
21.7,20.06283527683575,0.0,56.0,,57.6256705536715,1718416466615
21.7,20.1,0.0,56.1,,57.82580973129993,1718416521756
21.7,20.1,0.0,56.0,,58.152057878397265,1718416576897
21.7,20.163054044251,0.0,56.0,,58.42610808850199,1718416632037
21.7,20.2,0.0,56.0,,58.75250086236633,1718416687179
21.7,20.26323233056771,0.0,56.0,,58.963232330567706,1718416742319
21.7,20.3,0.0,56.1,,59.12655422560755,1718416797462
21.7,20.3,0.0,56.0,,59.26323233056771,1718416852540
21.6,20.3,0.0,56.0,,59.04663495579238,1718416907681
21.6,20.36338181422509,0.0,56.1,,58.77323637154982,1718416962823
21.7,20.463451343500363,0.0,55.9,,58.57309731299927,1718417017964
21.6,20.5,0.0,55.9,,58.4364360929557,1718417073106
21.6,20.5,0.0,55.9,,58.272798824830886,1718417128245
21.6,20.563669208424113,0.0,55.9,,58.07266158315178,1718417183385
21.6,20.6,0.0,56.0,,57.8724447187829,1718417238526
21.6,20.663885257806825,0.0,56.1,,57.60834422657952,1718417293666
21.6,20.7,0.0,56.0,,57.37214726151614,1718417348807
21.6,20.763997313096837,0.0,55.9,,57.17200537380633,1718417403949
21.6,20.8,0.0,55.9,,55.94618568679423,1718417459088
21.6,20.735967282685575,0.0,56.1,,54.65967282685576,1718417514169
21.6,20.635894410050653,0.0,56.0,,54.171788820101305,1718417569311
21.6,20.535787295074527,0.0,55.9,,54.1,1718417624451
