Temp Sensor 1,Temp Sensor 2,Light Percentage,Soil Moisture 1,Soil Moisture 2,Humidity,Timestamp
21.4,25.6,50.3,52.6,51.9,45,1719008089018
21.4,25.6,49.5,52.6,51.8,45.3,1719008144097
21.4,25.6,48.6,52.6,51.9,45.7,1719008199238
21.4,25.6,48.6,52.6,51.8,46,1719008254318
21.4,25.6,49.1,52.4,51.7,46.4,1719008309400
21.4,25.6,49.5,52.6,51.8,46.8,1719008364540
21.5,25.6,49.1,52.7,51.7,47.1,1719008419621
21.4,25.6,48.2,52.5,51.7,47.3,1719008474702
21.5,25.6,48.4,52.6,51.6,47.5,1719008529843
21.5,25.6,50.6,52.7,51.6,47.6,1719008584924
21.5,25.6,52.8,52.7,51.8,48,1719008640005
21.5,25.6,54,52.5,51.6,48.4,1719008695084
21.5,25.6,55.8,52.6,51.6,48.6,1719008750286
21.5,25.6,56.8,52.6,51.6,48.9,1719008805306
21.5,25.6,56.6,52.7,51.6,49.1,1719008860401
21.5,25.6,55.8,52.5,51.7,49.2,1719008915528
21.6,25.6,54.5,52.4,51.7,49.1,1719008970608
21.6,25.6,53.2,52.5,51.8,49.1,1719009025691
21.6,25.7,52.6,52.5,51.6,48.2,1719009080830
21.6,25.6,53.6,52.3,51.6,47.1,1719009135911
21.6,25.6,54.9,52.3,51.6,46.7,1719009191052
21.6,25.6,55.1,52.7,51.7,46.3,1719009246131
21.6,25.6,55.4,52.6,51.6,45.8,1719009301212
21.6,25.5,55.2,52.2,51.7,45.3,1719009356293
21.6,25.5,54.6,52.4,51.6,45,1719009411436
21.6,25.5,52.8,52.4,51.6,44.3,1719009466516
21.6,25.4,51.7,52.7,51.8,44,1719009521597
21.6,25.4,51.2,52.4,51.6,43.6,1719009576677
21.6,25.3,49.6,52.4,51.6,43.4,1719009631819
21.6,25.3,48.4,52.5,51.6,43,1719009686898
21.6,25.2,47.7,52.5,51.9,42.8,1719009741981
21.6,25.2,47.5,52.3,51.8,42.4,1719009797120
21.6,25.1,47.4,52.6,51.9,42.3,1719009852873
21.6,25,49.6,52.8,51.9,42.2,1719009907281
21.6,25,53.5,52.4,51.8,43.1,1719009962423
21.6,25,55.6,52.6,51.8,44.7,1719010017504
21.6,25.1,55.8,52.7,51.8,45.6,1719010072583
21.6,25.2,56.2,52.6,51.9,45.8,1719010127724
21.6,25.3,57.6,52.6,51.8,46,1719010182804
21.6,25.4,53,52.7,51.9,46.6,1719010237886
21.6,25.4,51.8,52.7,51.8,45.7,1719010293027
21.6,25.4,56,52.5,51.8,45.8,1719010348109
21.6,25.4,57.9,52.6,51.7,47.2,1719010403188
21.6,25.5,56.8,52.4,51.6,47.8,1719010458328
21.6,25.5,54.3,52.5,51.8,47.7,1719010513410
21.6,25.5,53.5,52.5,51.7,47.6,1719010568507
21.6,25.6,52.5,52.7,51.7,47.7,1719010623572
21.6,25.5,51.5,52.6,51.7,47.9,1719010678712
21.6,25.5,51.2,52.5,51.6,48.1,1719010733793
21.6,25.5,50.8,52.6,51.7,48.6,1719010788874
21.6,25.5,49.8,52.5,51.8,48.9,1719010844017
21.6,25.5,48.5,52.6,51.8,49,1719010899094
21.6,25.4,47.3,52.4,51.6,49.3,1719010954176
21.6,25.4,45.7,52.4,51.9,49.5,1719011009316
21.6,25.4,45.4,52.4,51.6,49.7,1719011064406
21.6,25.4,45.6,52.3,51.8,48.8,1719011119478
21.6,25.3,46.6,52.5,51.8,47.7,1719011174619
21.6,25.3,45.7,52.5,51.6,47.4,1719011229699
21.6,25.3,44.9,52.6,51.8,46.9,1719011284782
21.6,25.2,45.1,52.4,51.8,46.3,1719011339919
21.6,25.2,47.1,52.7,51.7,46,1719011395073
21.6,25,49.7,52.7,51.7,45.7,1719011450083
21.6,25,53.5,52.6,51.8,45.5,1719011505165
21.6,25,56.7,52.5,51.8,45.5,1719011560304
21.6,25,53.8,52.7,51.8,46.1,1719011615385
21.6,25.1,55.6,52.6,51.7,44.8,1719011670466
21.6,25.2,54,52.7,51.8,44.7,1719011725606
21.6,25.2,56.7,52.5,51.9,43.6,1719011780687
21.6,25.2,55.3,52.7,51.9,44.1,1719011835768
21.6,25.2,54.6,52.7,51.8,45.3,1719011890908
21.6,25.2,52.2,52.7,51.8,46.1,1719011945990
21.6,25.3,52,52.7,51.8,46.2,1719012001068
21.6,25.3,51.5,52.7,51.9,46.7,1719012056211
21.6,25.3,51,52.7,51.7,47.1,1719012111295
21.6,25.4,48.4,52.6,51.8,47.3,1719012166372
21.6,25.4,48.2,52.6,51.9,47.3,1719012221512
21.7,25.4,45.8,52.7,51.7,47.5,1719012276594
21.6,25.4,44.6,52.9,51.9,47.2,1719012331675
21.7,25.4,44.3,52.6,51.6,47.5,1719012386816
21.6,25.4,43.9,52.5,51.6,47.6,1719012441896
21.6,25.3,43.8,52.4,51.8,46.1,1719012496977
21.6,25.2,43.4,52.6,51.7,45.9,1719012552058
21.7,25.2,43.2,52.6,51.7,45.6,1719012607258
21.6,25.1,43,52.4,51.8,45.1,1719012662281
21.6,25.1,42.7,52.7,51.9,44.8,1719012717360
21.6,25,42.4,52.7,51.7,44.5,1719012772501
21.6,25,42.1,52.6,51.7,44.2,1719012827581
21.6,25,41.4,52.4,51.9,43.8,1719012882662
21.6,24.9,40.8,52.7,51.9,43.5,1719012937804
21.6,24.8,41.5,52.7,51.9,43.3,1719012992883
21.6,24.8,42,52.8,51.8,43.3,1719013047965
21.6,24.7,42.7,52.8,51.9,44.6,1719013103105
21.6,24.7,43.6,52.5,51.9,45.7,1719013158187
21.6,24.7,44,52.7,51.9,46.2,1719013213268
21.6,24.7,43.8,52.6,51.9,46.4,1719013268408
21.6,24.7,43.6,52.6,51.9,46.8,1719013323489
21.6,24.7,43.4,52.7,51.9,47.1,1719013378570
21.6,24.7,43.2,52.5,51.9,47.5,1719013433650
21.6,24.7,42.8,52.6,51.8,48,1719013488792
21.6,24.7,42.9,52.7,51.9,48.4,1719013543871
21.6,24.7,41.8,52.7,51.9,48.7,1719013598953
21.6,24.7,41.1,52.5,51.9,49.2,1719013654093
21.6,24.7,40.8,52.7,51.8,49.6,1719013709174
21.6,24.7,40.4,52.7,51.9,49.9,1719013764254
21.6,24.7,40.6,52.7,51.9,50.3,1719013819394
21.6,24.7,40.4,52.7,51.9,50.7,1719013874476
21.6,24.7,40.4,52.5,51.8,51,1719013929557
21.6,24.7,40.2,52.7,51.9,51.2,1719013984699
21.6,24.7,40.1,52.6,51.9,51.5,1719014039780
21.7,24.7,39.8,52.8,51.9,50.2,1719014094858
21.7,24.6,39.4,52.6,51.8,49.3,1719014149999
21.7,24.6,38.8,52.5,51.8,49,1719014205080
21.6,24.6,38.3,52.5,51.8,48.3,1719014260163
21.6,24.5,37.2,52.6,51.8,47.9,1719014315303
21.7,24.5,37,52.7,51.8,47.4,1719014370384
21.7,24.4,37.1,52.9,51.8,46.9,1719014425464
21.6,24.4,37.5,52.6,51.9,46.5,1719014480544
21.6,24.4,38.4,52.5,51.9,46,1719014535685
21.6,24.3,38.1,52.7,51.9,45.9,1719014590766
21.6,24.2,37.5,52.7,51.9,46.4,1719014645846
21.6,24.2,36.5,52.7,51.9,47.6,1719014700994
21.6,24.2,35.5,52.8,51.9,48.3,1719014756068
21.6,24.2,34.8,52.8,51.9,48.5,1719014811150
21.6,24.2,33.7,52.7,51.9,48.8,1719014866294
21.6,24.2,32.7,52.7,51.8,49,1719014921431
21.6,24.2,32,52.7,51.8,49.4,1719014976451
21.6,24.2,31,52.7,52.2,49.7,1719015031593
21.6,24.2,30.2,52.7,51.9,50.4,1719015086673
21.6,24.2,29.3,52.7,51.9,50.7,1719015141650
21.7,24.2,28.6,52.6,51.9,51.1,1719015196897
21.6,24.2,27.7,52.7,51.9,51.5,1719015251975
21.6,24.2,26.4,52.7,51.9,51.8,1719015307056
21.7,24.2,25.5,52.6,51.9,52.1,1719015362138
21.6,24.2,24.6,52.7,51.9,51.1,1719015417278
21.7,24.2,23.8,52.5,51.9,50.1,1719015472360
21.7,24.2,23.4,52.7,51.9,49.7,1719015527442
21.7,24.1,23.2,52.7,51.9,49.2,1719015582581
21.7,24.1,23,52.7,52,48.8,1719015637663
21.6,24,22.7,52.8,51.9,48.3,1719015692741
21.7,24,22.8,52.8,51.9,47.8,1719015747883
21.7,24,22.7,52.7,51.9,47.6,1719015802964
21.6,24,22.8,52.7,51.9,47.1,1719015858045
21.6,23.9,23.2,52.8,52.1,46.7,1719015913186
21.6,23.9,23.8,52.6,51.9,46.6,1719015968266
21.6,23.8,23.8,52.8,52,46.2,1719016023346
21.6,23.8,23.7,52.8,52,45.9,1719016078487
21.6,23.8,23.4,52.7,51.9,45.6,1719016133568
21.6,23.7,23.4,52.7,52,45.4,1719016188650
21.6,23.7,23.1,52.7,52,45.3,1719016243790
21.6,23.6,22.4,52.8,52.1,45,1719016298871
21.6,23.6,21.9,53,52.1,44.9,1719016353953
21.6,23.6,21,53,52,44.7,1719016409032
21.6,23.5,20.3,52.6,52,44.4,1719016464173
21.6,23.5,19.8,52.7,52,44.3,1719016519252
21.6,23.5,20.7,52.7,52,44.2,1719016574335
21.6,23.5,20.1,52.9,52.1,44.2,1719016629476
21.6,23.4,19.6,53,52,44.3,1719016684556
21.6,23.4,19.4,52.7,52,44.2,1719016739638
21.6,23.3,19.2,53,52.2,44,1719016794776
21.6,23.3,19.2,52.7,52.2,45.1,1719016849858
21.6,23.3,19.3,52.9,52.2,46.6,1719016904939
21.6,23.4,19.3,53,52.2,47.7,1719016960080
21.6,23.4,19.3,52.6,52,48.6,1719017015159
21.6,23.4,19.3,52.8,52.1,50.2,1719017070241
21.6,23.5,19.3,53,52.1,50.9,1719017125383
21.6,23.5,19.1,52.8,52,51.5,1719017180463
21.6,23.5,19,52.9,52.1,51.8,1719017235545
21.6,23.5,18.8,52.8,52,52.2,1719017290685
21.6,23.6,19.1,52.6,52.1,52.6,1719017345766
21.6,23.6,19.2,52.9,51.9,53,1719017400846
21.6,23.6,19.3,52.8,52,53.2,1719017455926
21.6,23.6,19.2,52.7,52,53.5,1719017511130
21.6,23.6,18.7,52.9,52,53.8,1719017566148
21.6,23.6,17.9,52.7,52,54,1719017621231
21.6,23.6,17.3,52.7,51.9,54.3,1719017676370
21.6,23.6,16.8,52.7,51.9,54.5,1719017731451
21.6,23.7,16.5,52.6,51.9,54.6,1719017786531
21.6,23.7,16.5,52.7,52.2,54.8,1719017841672
21.6,23.7,16.3,52.8,51.9,55,1719017896753
21.6,23.7,16,52.6,52,55.2,1719017951833
21.6,23.7,15.2,52.6,51.9,55.4,1719018006973
21.6,23.8,14.5,52.5,51.9,55.6,1719018062056
21.6,23.8,13.7,52.7,51.9,55.8,1719018117137
21.6,23.8,13.1,52.8,51.9,56,1719018172278
21.6,23.8,11.9,52.6,51.9,56,1719018227357
21.6,23.8,11.1,52.6,51.9,56.2,1719018282438
21.6,23.8,10.8,52.7,51.9,56.2,1719018337519
21.6,23.8,10.5,52.7,51.9,56.4,1719018392660
21.6,23.8,10.2,52.7,51.9,56.5,1719018447740
21.6,23.8,10,52.7,51.8,56.5,1719018502821
21.6,23.8,9.3,52.5,51.9,54.8,1719018557962
21.6,23.8,8.3,52.7,51.9,53.8,1719018613043
21.6,23.8,7.5,52.7,51.9,53.1,1719018668123
21.6,23.7,7.1,52.7,51.9,52.4,1719018723264
21.6,23.6,6.6,52.8,51.9,51.7,1719018778345
21.6,23.6,6.2,52.5,51.9,51,1719018833425
21.6,23.6,5.9,52.7,52,50.3,1719018888566
21.6,23.6,5.3,52.7,51.9,49.7,1719018943649
21.6,23.6,4.9,52.7,52,49.2,1719018998728
21.6,23.6,4.6,52.6,51.9,48.7,1719019053868
21.6,23.6,4.3,52.7,51.9,49.7,1719019108950
21.6,23.5,4.2,52.4,52,50.9,1719019164030
21.6,23.5,4,52.7,51.9,51.5,1719019219171
21.6,23.5,3.6,52.7,51.9,51.7,1719019274252
21.6,23.5,0,52.7,52,52.1,1719019329332
21.6,23.5,0,52.6,51.9,52.3,1719019384413
21.6,23.5,0,52.6,52.1,52.8,1719019439553
21.6,23.5,0,52.7,52,53.2,1719019494634
21.6,23.6,0,52.6,51.9,53.9,1719019549715
21.6,23.6,0,52.7,51.9,54.3,1719019604857
21.6,23.6,0,52.7,52,54.7,1719019659936
21.6,23.6,0,52.4,52,55.1,1719019715017
21.6,23.6,0,52.7,52,55.5,1719019770158
21.6,23.6,0,52.7,52,55.8,1719019825239
21.6,23.6,0,52.7,52,56.2,1719019880320
21.6,23.6,0,52.7,51.9,56.4,1719019935460
21.6,23.6,0,52.6,52,56.6,1719019990541
21.6,23.6,0,52.7,52,56.8,1719020045622
21.6,23.6,0,52.7,51.9,57,1719020100763
21.6,23.6,0,52.7,51.8,57,1719020155844
21.6,23.6,0,52.7,51.9,57.2,1719020210925
21.6,23.6,0,52.7,51.9,57.3,1719020266005
21.6,23.6,0,52.7,51.9,57.3,1719020321146
21.6,23.6,0,52.5,51.9,57.3,1719020376227
21.6,23.6,0,52.7,52,57.2,1719020431307
21.6,23.7,0,52.5,51.9,57.2,1719020486448
21.6,23.6,0,52.6,51.9,55.7,1719020541424
21.6,23.7,0,52.4,51.9,54.5,1719020596610
21.6,23.6,0,52.7,51.8,53.6,1719020651750
21.6,23.6,0,52.6,51.8,53,1719020706830
21.6,23.6,0,52.7,51.9,52.3,1719020761912
21.6,23.6,0,52.6,52.1,51.6,1719020817052
21.6,23.6,0,52.8,51.9,51.4,1719020872134
21.6,23.5,0,52.7,51.9,50.9,1719020927214
21.6,23.5,0,52.8,52.1,50.5,1719020982355
21.6,23.4,0,52.7,51.9,50,1719021037436
21.6,23.4,0,52.6,52,49.4,1719021092516
21.6,23.4,0,52.6,52,49,1719021147659
21.6,23.3,0,52.7,51.9,48.6,1719021202739
21.6,23.3,0,52.7,52.1,48.3,1719021257819
21.6,23.3,0,52.8,52,48.2,1719021312899
21.6,23.3,0,52.6,52,49.9,1719021368040
21.6,23.3,0,52.5,52,50.8,1719021423121
21.6,23.3,0,52.9,52.1,51.3,1719021478201
21.6,23.3,0,52.8,52.1,51.6,1719021533342
21.6,23.3,0,52.7,52,51.8,1719021588423
21.6,23.3,0,52.6,52,52.2,1719021643504
21.6,23.3,0,52.7,52.1,52.7,1719021698645
21.6,23.3,0,52.7,52,53.1,1719021753725
21.6,23.3,0,52.6,51.9,53.5,1719021808807
21.6,23.3,0,53,52.1,54,1719021863948
21.6,23.3,0,52.8,52.2,54.2,1719021919027
21.6,23.4,0,52.7,52,54.7,1719021974109
21.6,23.4,0,52.7,52,55,1719022029249
21.6,23.4,0,52.8,52,55.3,1719022084331
21.6,23.4,0,52.6,52.1,55.6,1719022139411
21.6,23.4,0,52.7,52,56,1719022194491
21.6,23.4,0,52.6,51.9,56.3,1719022249692
21.6,23.4,0,52.8,52.1,56.5,1719022304713
21.6,23.4,0,52.4,51.9,56.8,1719022359794
21.6,23.4,0,52.6,51.9,57,1719022414934
21.6,23.4,0,52.7,52,57.2,1719022470015
21.6,23.4,0,52.7,51.9,57.4,1719022525096
21.6,23.4,0,52.4,51.9,57.4,1719022580236
21.6,23.5,0,52.8,52,57.5,1719022635318
21.6,23.4,0,52.6,51.9,57.6,1719022690398
21.6,23.5,0,52.6,52.1,57.5,1719022745539
21.6,23.5,0,52.4,51.9,57.5,1719022800619
21.6,23.5,0,52.5,51.9,57.4,1719022855700
21.6,23.5,0,52.5,51.9,57.4,1719022910842
21.6,23.5,0,52.7,51.9,57.3,1719022965922
21.6,23.5,0,52.6,51.9,57.2,1719023021002
21.6,23.5,0,52.7,51.9,57.1,1719023076142
21.6,23.5,0,52.6,51.9,56.7,1719023131224
21.6,23.5,0,52.6,52,55,1719023186305
21.6,23.5,0,52.6,51.9,54.3,1719023241386
21.6,23.5,0,52.5,51.9,53.5,1719023296526
21.6,23.5,0,52.7,51.9,52.9,1719023351608
21.6,23.5,0,52.6,51.9,52.3,1719023406688
21.6,23.4,0,52.7,51.9,51.9,1719023461829
21.6,23.4,0,52.3,51.9,51.4,1719023516909
21.6,23.3,0,52.6,52,50.9,1719023571990
21.6,23.3,0,52.7,52.1,50.4,1719023627131
21.6,23.3,0,52.7,52,50,1719023682211
21.6,23.2,0,52.6,52,49.8,1719023737294
21.6,23.2,0,53,52.3,49.2,1719023792433
21.6,23.2,0,52.7,52,48.7,1719023847513
21.6,23.1,0,52.4,52.1,48.4,1719023902595
21.6,23.1,0,52.7,52.1,49.7,1719023957735
21.6,23.1,0,52.8,52.1,51,1719024012816
21.6,23.1,0,52.6,52,51.6,1719024067897
21.6,23.1,0,52.7,52,51.8,1719024122978
21.6,23.2,0,52.7,52,52.1,1719024178117
21.6,23.2,0,52.7,52.1,52.5,1719024233200
21.6,23.2,0,52.7,52,52.9,1719024288281
21.6,23.2,0,52.6,52.1,53.5,1719024343420
21.6,23.2,0,52.5,51.9,53.9,1719024398502
21.6,23.2,0,52.8,52,54.2,1719024453582
21.6,23.3,0,52.7,52.1,54.6,1719024508722
21.6,23.3,0,52.7,52,55,1719024563803
21.6,23.3,0,52.7,52.1,55.4,1719024618884
21.6,23.3,0,52.6,52.3,55.7,1719024674025
21.6,23.3,0,52.6,52,56,1719024729106
21.6,23.3,0,52.4,52,56.3,1719024784187
21.6,23.3,0,52.5,52.1,56.6,1719024839326
21.6,23.3,0,52.7,52,57.1,1719024894410
21.6,23.3,0,52.4,52,57.2,1719024949489
21.6,23.3,0,52.5,52.1,57.5,1719025004629
21.6,23.4,0,52.6,52,57.8,1719025059710
21.6,23.4,0,52.7,52,57.9,1719025114791
21.6,23.4,0,52.7,52,58,1719025169872
21.6,23.4,0,52.4,51.9,58,1719025225012
21.6,23.4,0,52.7,52,57.9,1719025280093
21.6,23.4,0,52.8,52,57.9,1719025335174
21.6,23.4,0,52.5,51.9,57.8,1719025390314
21.6,23.4,0,52.8,52.1,57.6,1719025445395
21.6,23.4,0,52.3,51.9,56.1,1719025500476
21.6,23.4,0,52.7,52,55.1,1719025555617
21.6,23.4,0,52.7,51.9,54.4,1719025610697
21.6,23.4,0,52.5,51.9,53.6,1719025665778
21.6,23.3,0,52.7,52.1,53.1,1719025720919
21.6,23.3,0,52.5,52,52.6,1719025775999
21.6,23.3,0,52.5,51.9,52,1719025831080
21.6,23.2,0,52.4,52,51.4,1719025886221
21.6,23.2,0,52.7,52,50.9,1719025941198
21.6,23.2,0,52.7,52,50.4,1719025996386
21.6,23.2,0,52.7,52.1,50.1,1719026051464
21.6,23.1,0,52.8,52.1,49.6,1719026106604
21.6,23.1,0,52.6,52.2,49.4,1719026161687
21.6,23.1,0,52.4,52,50.7,1719026216766
21.6,23.1,0,52.6,52.1,51.9,1719026271906
21.6,23.1,0,52.7,52.2,52.5,1719026326987
21.6,23.1,0,52.6,52,52.7,1719026382068
21.6,23.1,0,52.7,52.1,53,1719026437208
21.6,23.1,0,52.6,52,53.4,1719026492289
21.6,23.1,0,52.7,52.2,53.8,1719026547371
21.6,23.1,0,52.7,52.3,54.3,1719026602511
21.6,23.1,0,52.6,52.1,54.7,1719026657591
21.6,23.1,0,52.7,52.1,55,1719026712674
21.6,23.2,0,52.5,52.1,55.4,1719026767814
21.6,23.2,0,52.6,52.1,55.7,1719026822894
21.6,23.2,0,52.8,51.9,56.1,1719026877975
21.6,23.2,0,52.8,52.1,56.4,1719026933115
21.6,23.2,0,52.5,52.2,56.7,1719026988196
21.6,23.2,0,52.6,52,57.1,1719027043277
21.6,23.2,0,52.5,52,57.3,1719027098357
21.6,23.2,0,52.7,52,57.6,1719027153498
21.6,23.2,0,52.6,52,57.9,1719027208578
21.6,23.2,0,52.4,52.1,58.1,1719027263660
21.6,23.2,0,52.7,52,58.2,1719027318801
21.6,23.3,0,52.6,51.9,58.3,1719027373882
21.6,23.3,0,52.7,52,58.3,1719027428962
21.6,23.3,0,52.8,52.2,58.3,1719027484103
21.6,23.3,0,52.7,52,58.2,1719027539184
21.6,23.3,0,52.4,52,58.1,1719027594265
21.6,23.3,0,52.4,52.2,58,1719027649405
21.6,23.3,0,52.6,52,56.5,1719027704486
21.6,23.3,0,52.5,52,55.3,1719027759569
21.6,23.4,0,52.4,52,54.5,1719027814709
21.6,23.3,0,52.6,52,54,1719027869788
21.6,23.3,0,52.7,51.9,53.4,1719027924869
21.6,23.3,0,52.7,52.1,53,1719027979950
21.6,23.2,0,52.6,52,52.4,1719028035091
21.6,23.2,0,52.3,52.1,52,1719028090171
21.6,23.2,0,52.4,52.2,51.1,1719028145252
21.6,23.1,0,52.7,52.2,50.6,1719028200392
21.6,23.1,0,52.7,52,50.2,1719028255473
21.6,23,0,52.7,52,50.4,1719028310554
21.6,23,0,52.6,52,52.1,1719028365695
21.6,23,0,52.6,52.2,53,1719028420776
21.6,23,0,52.8,52,53.3,1719028475858
21.6,23,0,52.9,52.1,53.5,1719028530998
21.6,23.1,0,52.5,52.1,54,1719028586079
21.6,23.1,0,52.7,52.1,54.4,1719028641159
21.6,23.1,0,52.7,52.1,54.8,1719028696300
21.6,23.1,0,52.7,52.1,55.2,1719028751380
21.6,23.1,0,52.7,52,55.7,1719028806461
21.6,23.1,0,52.7,52.1,56.2,1719028861602
21.6,23.2,0,52.6,52,56.8,1719028916682
21.6,23.2,0,52.4,52,57.4,1719028971763
21.6,23.2,0,52.7,52.1,57.9,1719029026844
21.6,23.2,0,52.4,52,58.4,1719029081985
21.6,23.2,0,52.4,52,58.9,1719029137065
21.6,23.2,0,52.6,52,59.2,1719029192147
21.6,23.3,0,52.5,51.9,59.6,1719029247286
21.6,23.3,0,52.5,51.9,60,1719029302368
21.6,23.3,0,52.6,51.9,59.7,1719029357449
21.6,23.3,0,52.7,52.1,58.5,1719029412589
21.6,23.3,0,52.6,52,57.8,1719029467670
21.6,23.3,0,52.3,52,57.3,1719029522750
21.6,23.3,0,52.7,52,56.5,1719029577892
21.6,23.2,0,52.6,52,56,1719029632974
21.6,23.2,0,52.4,52.1,55.1,1719029688053
21.6,23.2,0,52.4,52,54.2,1719029743194
21.6,23.2,0,52.5,52,53.5,1719029798276
21.6,23.2,0,52.6,52.2,53,1719029853356
21.6,23.1,0,52.3,52.1,52.2,1719029908438
21.6,23.1,0,52.7,52.2,51.8,1719029963578
21.6,23.1,0,52.7,52.2,51.2,1719030018658
21.6,23.1,0,52.7,52,50.9,1719030073740
21.6,23,0,52.6,52.1,50.3,1719030128881
21.6,23,0,52.6,52.1,50,1719030183960
21.6,23,0,52.7,52.2,49.5,1719030239042
21.6,23,0,52.7,52.2,49.2,1719030294183
21.6,22.9,0,52.8,52.1,50.3,1719030349264
21.6,22.9,0,52.8,52.2,51.5,1719030404343
21.6,22.9,0,52.6,52.4,52.2,1719030459485
21.6,23,0,52.7,52.2,52.5,1719030514567
21.6,22.9,0,52.6,52.1,52.7,1719030569647
21.6,23,0,52.7,52.2,53.2,1719030624788
21.6,23,0,52.6,52.2,53.7,1719030679868
21.6,23,0,52.7,52.2,54.1,1719030734951
21.6,23,0,52.7,52.1,54.6,1719030790090
21.6,23,0,52.4,52.1,55,1719030845172
21.6,23,0,52.7,52,55.3,1719030900253
21.6,23,0,52.7,52.1,55.7,1719030955332
21.6,23,0,52.5,52.1,56.1,1719031010474
21.6,23,0,52.7,52.1,56.4,1719031065553
21.6,23,0,52.4,52,56.7,1719031120634
21.6,23,0,52.3,52,57.1,1719031175776
21.6,23.1,0,52.5,52.1,57.4,1719031230855
21.6,23,0,52.8,52.1,57.7,1719031285936
21.6,23.1,0,52.6,52.3,58,1719031340973
21.6,23.1,0,52.4,52,58.2,1719031396157
21.6,23.1,0,52.7,52.1,58.6,1719031451239
21.6,23.1,0,52.7,52.2,58.9,1719031506380
21.6,23.1,0,52.4,52.1,59.2,1719031561460
21.6,23.1,0,52.5,52.1,59.3,1719031616543
21.6,23.1,0,52.7,52.2,59.5,1719031671685
21.6,23.1,0,52.6,52.1,59.6,1719031726764
21.6,23.1,0,52.6,51.9,59.7,1719031781846
21.6,23.1,0,52.7,51.9,59.8,1719031836988
21.6,23.1,0,52.2,51.9,59.8,1719031892065
21.6,23.1,0,52.6,52,59.9,1719031947162
21.6,23.1,0,52.6,51.9,59.8,1719032002228
21.6,23.1,0,52.6,52,59.5,1719032057368
21.6,23.1,0,52.5,52,57.5,1719032112450
21.6,23.1,0,52.4,52,56.6,1719032167542
21.6,23.1,0,52.4,51.9,56,1719032222669
21.6,23.1,0,52.5,51.9,55.4,1719032277751
21.6,23.1,0,52.5,52,54.7,1719032332831
21.6,23,0,52.6,52.2,54.2,1719032387974
21.6,23,0,52.7,52.1,53.7,1719032443053
21.6,22.9,0,52.5,52.1,53.1,1719032498195
21.6,22.9,0,52.7,52.3,52.7,1719032553277
21.6,22.9,0,52.6,52,52.1,1719032608355
21.6,22.8,0,52.7,52.1,51.5,1719032663438
21.6,22.8,0,52.6,52.1,51.3,1719032718579
21.6,22.8,0,52.5,52.1,51,1719032773658
21.5,22.8,0,52.5,52.1,52.6,1719032828739
21.6,22.8,0,52.7,52,53.7,1719032883880
21.6,22.8,0,52.5,52.2,54.1,1719032938960
21.6,22.8,0,52.6,52.2,54.4,1719032994041
21.6,22.8,0,52.7,52.3,54.7,1719033049121
21.6,22.8,0,52.7,52.1,55.2,1719033104263
21.6,22.8,0,52.8,52.2,55.5,1719033159344
21.6,22.8,0,52.5,52.1,56,1719033214424
21.6,22.8,0,52.6,52.2,56.4,1719033269565
21.6,22.9,0,52.6,52,56.7,1719033324646
21.6,22.9,0,52.9,52.2,57.1,1719033379728
21.6,22.9,0,52.7,52.3,57.5,1719033434869
21.6,22.9,0,52.7,52.1,57.8,1719033489950
21.6,22.9,0,52.4,52,58.2,1719033545031
21.6,22.9,0,52.7,52.3,58.4,1719033600171
