Temp Sensor 1,Temp Sensor 2,Light Percentage,Soil Moisture 1,Soil Moisture 2,Humidity,Timestamp
20.3,20.3,57.5,70,73.3,50.6,1717877031607
20.3,20.3,57.9,70,73.3,50.6,1717877062267
20.3,20.3,58.4,70.1,73.2,50.6,1717877092868
20.3,20.3,58.9,69.9,73.3,50.6,1717877123527
20.3,20.3,59.1,70.1,73.2,50.6,1717877154129
20.3,20.3,59.5,69.9,73.3,50.7,1717877184789
20.3,20.3,59.8,70,73.2,50.7,1717877215448
20.3,20.3,59.7,70.1,73.3,50.7,1717877246050
20.3,20.4,59.4,70,73.3,50.6,1717877276711
20.3,20.4,59.6,70.1,73.2,50.6,1717877307311
20.3,20.5,60.3,69.9,73.2,50.6,1717877337971
20.3,20.5,61,69.9,73.2,50.6,1717877368571
20.3,20.5,61.2,69.9,73.1,50.6,1717877399231
20.3,20.5,61.5,69.9,73.1,50.6,1717877429893
20.3,20.5,61.6,70,73.1,50.6,1717877460493
20.3,20.5,61.4,69.9,73.1,50.6,1717877491153
20.3,20.5,60.6,69.8,73.1,50.4,1717877521753
20.3,20.5,59.7,69.9,73.1,50,1717877552414
20.3,20.5,59.4,69.8,73.2,49.4,1717877583074
20.3,20.5,59.3,69.9,73.1,49.3,1717877613676
20.3,20.5,59.4,69.9,73.3,48.9,1717877644335
20.3,20.5,59.8,69.9,73.1,49,1717877674936
20.3,20.5,59.8,69.9,73.1,48.6,1717877705596
20.3,20.5,59.7,69.9,73.2,48.4,1717877736196
20.3,20.5,59.6,69.9,73.2,48.4,1717877766856
20.3,20.5,59,69.9,73.3,48.1,1717877797516
20.3,20.5,58.8,70,73.3,47.9,1717877828116
20.3,20.5,58.7,69.8,73.2,47.8,1717877858778
20.3,20.5,58.9,70,73.2,47.6,1717877889378
20.3,20.4,59.1,69.9,73.3,47.5,1717877920042
20.3,20.4,59.4,69.9,73.3,48.5,1717877950640
20.3,20.4,59,69.9,73.3,49.2,1717877981301
20.3,20.4,58.1,69.9,73.4,49.8,1717878011961
20.3,20.4,56.9,69.9,73.3,50.2,1717878042562
20.3,20.4,55.7,70,73.3,50.3,1717878073221
20.3,20.4,54.9,69.9,73.3,50.3,1717878103820
20.3,20.4,54.7,69.9,73.2,50.7,1717878134484
20.3,20.3,54.7,69.9,73.2,50.7,1717878165143
20.3,20.3,55.4,69.9,73.4,50.8,1717878195741
20.3,20.3,56.4,69.9,73.3,51.1,1717878226402
20.3,20.3,57.5,69.9,73.3,51,1717878257004
20.3,20.3,58.3,69.9,73.4,51,1717878287664
20.3,20.3,58.5,69.9,73.4,51.1,1717878318264
20.2,20.3,58.9,69.9,73.2,51.1,1717878348926
20.2,20.3,58.8,69.9,73.3,51.1,1717878379585
20.3,20.4,58.4,69.9,73.3,51.1,1717878410186
20.2,20.4,58.1,69.9,73.3,51,1717878440845
20.3,20.4,58.1,69.8,73.3,51,1717878471446
20.2,20.4,58.1,70,73.3,51,1717878502105
20.3,20.4,58.1,69.9,73.1,51,1717878532768
20.3,20.4,57.7,69.9,73.2,51,1717878563369
20.3,20.4,57,69.9,73.2,51,1717878594028
20.3,20.4,56.2,69.9,73.1,51,1717878624629
20.3,20.5,55.4,69.9,73.3,51,1717878655289
20.2,20.5,54.7,69.8,73.3,50.9,1717878685889
20.3,20.5,54,69.9,73.2,50.9,1717878716551
20.3,20.5,53.1,70,73.3,50.9,1717878747210
20.2,20.5,52.1,69.8,73.1,50.9,1717878777812
20.2,20.5,50.8,69.9,73.3,50.9,1717878808472
20.3,20.5,49.1,69.9,73.2,50.8,1717878839072
20.2,20.5,47.8,69.7,73.2,50.8,1717878869731
20.3,20.5,46.3,69.9,73.2,50.8,1717878900392
20.3,20.4,44.4,69.9,73.1,50.8,1717878930994
20.2,20.4,42.8,69.9,73.3,50.8,1717878961653
20.3,20.4,41.8,69.9,73.2,50.8,1717878992254
20.2,20.4,41.1,69.9,73.3,50.8,1717879022914
20.2,20.3,41.1,69.9,73.2,50.8,1717879053514
20.2,20.3,41.3,69.9,73.2,50.5,1717879084174
20.2,20.3,41.4,69.9,73.3,49.9,1717879114836
20.2,20.3,41.8,69.9,73.3,49.7,1717879145436
20.2,20.3,41.5,69.8,73.3,49.7,1717879176095
20.3,20.3,41.2,69.9,73.3,49.4,1717879206697
20.2,20.3,40.8,69.9,73.3,49.5,1717879237358
20.2,20.3,40.2,69.9,73.3,49.3,1717879268017
20.2,20.3,40,69.9,73.2,49.2,1717879298618
20.2,20.3,39.5,69.9,73.3,49,1717879329278
20.2,20.2,39.7,69.9,73.3,48.9,1717879359879
20.2,20.2,40.2,70.2,73.3,48.7,1717879390539
20.2,20.1,40.8,70.1,73.4,48.4,1717879421141
20.2,20.1,41.3,70.1,73.3,48.3,1717879451800
20.2,20.1,41.4,70,73.6,48,1717879482460
20.2,20.1,42,70,73.4,48.4,1717879513061
20.2,20.1,42.6,70,73.4,49.2,1717879543721
20.1,20.1,42.7,70.2,73.5,50.1,1717879574322
20.2,20,42.3,69.9,73.6,50.3,1717879604982
20.2,20,41.8,69.9,73.4,50.7,1717879635642
20.2,20,41.5,70.1,73.4,50.8,1717879666244
20.1,20,41.3,70.3,73.4,51.1,1717879696904
20.1,20,41.5,70.1,73.4,51.4,1717879727504
20.1,20,41.4,70.2,73.4,51.6,1717879758164
20.1,20,41.6,70.3,73.4,51.8,1717879788765
20.2,20,41.4,70.1,73.4,51.9,1717879819425
20.1,20,40.9,70.2,73.4,51.8,1717879850085
20.1,20,40.6,70,73.4,51.5,1717879880686
20.1,20,40.4,70,73.3,51.4,1717879911346
20.1,20,39.8,70,73.4,51.4,1717879941946
20.1,20,39.1,70.2,73.4,51.3,1717879972605
20.1,20,38.5,70.1,73.4,51.4,1717880003268
20.1,20,38.1,70,73.4,51.4,1717880033866
20.1,20,37.5,70.1,73.4,51.5,1717880064528
20.2,20,37.5,70.1,73.5,51.5,1717880095130
20.1,20,37.5,70,73.4,51.5,1717880125790
20.2,20,38,70.2,73.4,51.6,1717880156390
20.1,20,38.2,70.2,73.4,51.6,1717880187050
20.1,20,38.3,70.2,73.4,51.6,1717880217710
20.1,20,38.6,70.3,73.5,51.6,1717880248311
20.1,20,38.7,70,73.4,51.6,1717880278972
20.1,20,38.9,70.2,73.4,51.6,1717880309573
20.1,20,38.7,70,73.4,51.7,1717880340232
20.1,20,38.5,70.2,73.4,51.6,1717880370728
20.1,20,38,70.1,73.3,51.6,1717880401492
20.1,20,37.4,70.1,73.4,51.6,1717880432153
20.1,20,37.1,70.1,73.4,51.6,1717880462754
20.1,20,36.8,70.1,73.4,51.6,1717880493416
20.1,20,36.7,70.2,73.4,51.6,1717880524017
20.1,20,36.8,70.1,73.3,51.6,1717880554676
20.2,20,36.7,70.2,73.3,51.6,1717880585335
20.1,20,36.4,70.2,73.2,51.6,1717880615936
20.1,20,36.1,70,73.3,51.6,1717880646597
20.1,20,36.3,70.1,73.4,51.6,1717880677197
20.1,20,36.3,70.2,73.4,51.6,1717880707858
20.1,20,36.7,70.1,73.4,51.7,1717880738457
20.1,20,37,70.2,73.3,51.7,1717880769118
20.1,20,37.4,70.3,73.4,51.7,1717880799779
20.1,20,38.4,70.3,73.4,51.7,1717880830379
20.1,20,39.5,70.1,73.3,51.7,1717880861040
20.1,20,39.7,70,73.3,51.7,1717880891640
20.1,20,39.7,70,73.4,51.7,1717880922300
20.1,20,39.5,70.1,73.4,51.7,1717880952961
20.1,20,39.1,70,73.4,51.8,1717880983561
20.1,20,38.2,70.1,73.4,51.7,1717881014222
20.1,20,37.5,70.1,73.3,51.8,1717881044822
20.1,20,37.5,70,73.3,51.8,1717881075482
20.1,19.9,37.5,70.2,73.3,51.8,1717881106083
20.1,20,37.5,70,73.4,51.8,1717881136743
20.1,19.9,37.1,70.3,73.4,51.8,1717881167403
20.1,20,37,70.1,73.4,51.8,1717881198005
20.1,19.9,36.6,70.1,73.4,51.8,1717881228665
20.1,19.9,36.4,70.1,73.4,51.8,1717881259265
20.1,19.9,36.8,70.1,73.2,51.8,1717881289926
20.1,19.9,37.1,70.2,73.3,51.9,1717881320586
20.1,19.9,37.2,70.2,73.4,51.9,1717881351189
20.1,19.9,37.3,70.3,73.4,51.9,1717881381847
20.1,19.9,37.1,70,73.3,51.9,1717881412447
20.1,19.9,37,70,73.4,51.9,1717881443108
20.1,19.9,37.3,70.1,73.3,51.9,1717881473707
20.1,19.9,38,70.2,73.4,52,1717881504368
20.1,19.9,38.1,70.2,73.4,52,1717881535030
20.1,19.9,37.5,70,73.4,51.8,1717881565630
20.1,19.8,37.3,70,73.4,51.5,1717881596290
20.1,19.8,37,70.3,73.4,51.2,1717881626890
20.1,19.7,36.3,70.1,73.3,51,1717881657550
20.1,19.7,34.8,70.1,73.3,50.7,1717881688212
20.1,19.7,33.3,70,73.4,50.5,1717881718811
20.1,19.7,32.4,70.2,73.5,50.5,1717881749471
20.1,19.6,32.3,70,73.5,50.3,1717881780071
20.1,19.6,32.6,70.1,73.4,50.3,1717881810731
20.1,19.6,33.2,70.1,73.4,50,1717881841333
20.1,19.5,33.5,70.3,73.5,50,1717881871994
20.1,19.5,33.5,70.3,73.5,50.2,1717881902655
20.1,19.5,33.8,70.3,73.4,50.9,1717881933255
20.1,19.5,34,70.3,73.4,51.5,1717881963915
20.1,19.5,34.2,70.3,73.5,52.2,1717881994514
20.1,19.5,34.3,70.3,73.5,52.3,1717882025177
20.1,19.5,34.4,70.3,73.4,52.1,1717882055837
20.1,19.5,34.2,70.3,73.4,52.1,1717882086437
20.1,19.4,34,70.1,73.4,52.4,1717882117096
20.1,19.4,32.9,70.3,73.5,52.7,1717882147696
20,19.4,31.7,70.4,73.7,52.6,1717882178357
20,19.4,31,70.4,73.5,52.6,1717882208958
20,19.3,30.9,70.2,73.5,52.5,1717882239618
20,19.3,31.1,70.3,73.5,52.6,1717882270280
20,19.3,31.9,70.4,73.4,52.7,1717882300880
20,19.3,33.2,70.3,73.4,53,1717882331542
20,19.3,34.8,70.3,73.6,53.2,1717882362139
20,19.3,36.3,70.3,73.5,53.6,1717882392799
20,19.3,37.5,70.3,73.4,53.7,1717882423460
20,19.3,39.4,70.3,73.5,53.8,1717882454061
20,19.3,40.3,70.4,73.5,53.9,1717882484723
20,19.3,40.2,70.4,73.5,54,1717882515323
20,19.3,39.1,70.3,73.5,54,1717882545984
20,19.3,37.5,70.3,73.4,54,1717882576584
20,19.3,36.7,70.3,73.5,54,1717882607244
20,19.3,36.3,70.3,73.4,54,1717882637903
20,19.3,36,70.3,73.4,54,1717882668505
20,19.3,35.9,70.3,73.5,54,1717882699164
20,19.3,35.3,70.4,73.5,54.1,1717882729765
20,19.3,33.9,70.3,73.4,54.1,1717882760426
20,19.3,31.6,70.3,73.4,54.1,1717882791026
20,19.3,29.4,70.2,73.4,54.1,1717882821688
20,19.3,27.6,70.3,73.6,54,1717882852347
20,19.3,26.4,70.3,73.4,54,1717882882948
20,19.3,25.9,70.3,73.5,54.1,1717882913607
19.9,19.2,26.6,70.4,73.5,54.2,1717882944208
20,19.2,28.1,70.2,73.4,54.2,1717882974870
20,19.2,29.9,70.4,73.4,54.2,1717883005530
20,19.2,31.1,70.3,73.4,54.3,1717883036130
20,19.2,31.9,70.3,73.4,54.4,1717883066790
20,19.2,32.3,70.3,73.4,54.4,1717883097389
20,19.2,32.3,70.3,73.4,54.3,1717883128051
20,19.2,32.2,70.3,73.4,54.4,1717883158651
19.9,19.2,32.1,70.3,73.4,54.5,1717883189312
20,19.2,31.3,70.3,73.6,54.4,1717883219971
19.9,19.2,31.2,70.3,73.5,54.5,1717883250573
19.9,19.2,31.5,70.3,73.4,54.5,1717883281235
19.9,19.2,31.6,70.4,73.4,54.5,1717883311833
19.9,19.2,32,70.3,73.5,54.5,1717883342494
19.9,19.2,32,70.3,73.4,54.6,1717883373154
19.9,19.2,31.6,70.2,73.4,54.6,1717883403754
19.9,19.2,30.8,70.3,73.4,54.6,1717883434415
19.9,19.2,29.5,70.4,73.5,54.7,1717883465015
19.9,19.2,28.5,70.3,73.4,54.7,1717883495676
19.9,19.2,28.1,70.3,73.4,54.7,1717883526277
19.9,19.2,28.2,70.4,73.4,54.6,1717883556938
19.9,19.1,28.5,70.3,73.5,54.6,1717883587597
19.9,19.1,29,70.3,73.3,54.7,1717883618200
19.9,19.1,29.3,70.3,73.4,54.5,1717883648856
19.9,19.1,29.4,70.3,73.4,54.5,1717883679458
19.9,19,29.4,70.4,73.4,54.3,1717883710119
19.9,19,29.7,70.3,73.4,54.2,1717883740780
19.9,19,30.2,70.3,73.5,54.1,1717883771379
19.9,18.9,30.8,70.3,73.4,53.9,1717883802040
19.9,18.9,31.1,70.4,73.5,53.7,1717883832642
19.9,18.9,31.5,70.3,73.5,53.5,1717883863302
19.9,18.9,32,70.4,73.5,53.3,1717883893900
19.9,18.8,32.4,70.4,73.5,52.9,1717883924563
19.9,18.8,32.8,70.5,73.7,53,1717883955223
19.9,18.8,33.2,70.4,73.5,53.5,1717883985823
19.9,18.8,33.5,70.5,73.6,53.4,1717884016484
19.9,18.7,33.9,70.4,73.6,53.3,1717884047084
19.9,18.7,34.5,70.4,73.5,53.4,1717884077744
19.9,18.7,34.9,70.5,73.5,53.4,1717884108404
19.9,18.7,35.2,70.4,73.5,53.5,1717884139006
19.9,18.7,35.3,70.5,73.5,53.7,1717884169665
19.8,18.7,34.8,70.5,73.6,54,1717884200266
19.9,18.7,34.3,70.5,73.4,54.2,1717884230925
19.9,18.7,33.4,70.4,73.6,54.4,1717884261528
19.8,18.7,32.9,70.4,73.5,54.5,1717884292187
19.9,18.7,32.5,70.5,73.7,54.9,1717884322847
19.8,18.7,32.5,70.4,73.5,55.2,1717884353448
19.8,18.7,32.2,70.4,73.6,55.6,1717884384107
19.8,18.7,31.7,70.6,73.7,55.5,1717884414709
19.8,18.7,30.9,70.5,73.5,55.7,1717884445368
19.8,18.7,30.3,70.6,73.6,55.8,1717884476030
19.8,18.7,29.4,70.5,73.5,56.1,1717884506629
19.8,18.7,28,70.5,73.5,56.1,1717884537291
19.8,18.7,26.1,70.5,73.5,56,1717884567892
19.8,18.7,23.8,70.5,73.6,56,1717884598550
19.8,18.7,21.8,70.4,73.4,56,1717884629150
19.8,18.7,20.7,70.4,73.5,56,1717884659813
19.8,18.7,20.9,70.5,73.7,55.9,1717884690475
19.8,18.8,22,70.4,73.5,55.9,1717884721072
19.8,18.8,23.8,70.4,73.5,56,1717884751732
19.8,18.8,25.9,70.3,73.5,56,1717884782334
19.8,18.8,27.7,70.4,73.6,56,1717884812996
19.8,18.8,29.5,70.5,73.5,55.9,1717884843654
19.8,18.8,30.9,70.4,73.6,55.9,1717884874256
19.8,18.8,31.7,70.4,73.7,55.9,1717884904916
19.8,18.8,32.4,70.5,73.5,56,1717884935516
19.8,18.8,32.9,70.3,73.5,55.9,1717884966176
19.8,18.8,33.1,70.4,73.6,56,1717884996776
19.8,18.8,32.6,70.5,73.6,56.1,1717885027436
19.8,18.8,32.2,70.3,73.4,56,1717885058097
19.8,18.8,32,70.4,73.5,56,1717885088698
19.8,18.8,32,70.3,73.4,55.9,1717885119358
19.8,18.8,32.4,70.3,73.5,55.8,1717885149958
19.8,18.8,32.9,70.4,73.5,55.9,1717885180620
19.8,18.8,33.1,70.5,73.7,55.9,1717885211220
19.8,18.8,32.6,70.5,73.5,55.9,1717885241881
19.8,18.8,31.6,70.4,73.6,55.9,1717885272540
19.8,18.8,30.4,70.4,73.5,56,1717885303142
19.8,18.8,29.3,70.3,73.5,56,1717885333801
19.8,18.9,28.7,70.3,73.4,55.9,1717885364402
19.8,18.8,29,70.3,73.5,55.9,1717885395062
19.8,18.9,30.1,70.4,73.5,55.9,1717885425724
19.8,18.9,31.6,70.2,73.5,55.9,1717885456324
19.8,18.9,33.6,70.3,73.5,55.9,1717885486984
19.8,18.9,35.1,70.4,73.5,55.9,1717885517585
19.8,18.9,36.4,70.4,73.4,55.9,1717885548245
19.8,18.9,37.5,70.3,73.4,55.9,1717885578844
19.8,18.9,38.1,70.3,73.5,55.9,1717885609504
19.8,18.9,37.5,70.3,73.5,55.9,1717885640165
19.8,18.9,37.1,70.3,73.5,55.9,1717885670767
19.8,18.9,36.5,70.3,73.5,55.9,1717885701427
19.8,18.9,36.7,70.4,73.6,56,1717885732026
19.8,18.9,37.3,70.2,73.4,55.9,1717885762688
19.8,18.9,37.5,70.4,73.4,55.9,1717885793347
19.8,18.9,38,70.3,73.5,55.9,1717885823947
19.8,18.9,37.1,70.3,73.4,55.9,1717885854609
19.8,18.9,35.9,70.3,73.4,55.9,1717885885210
19.8,18.9,35.2,70.4,73.5,55.9,1717885915868
19.8,18.9,34.4,70.5,73.5,56,1717885946468
19.7,18.9,33.6,70.3,73.5,55.9,1717885977131
19.8,18.9,32.4,70.4,73.4,55.9,1717886007791
19.8,18.9,30.9,70.3,73.4,55.9,1717886038390
19.8,18.9,29.7,70.3,73.6,55.8,1717886069053
19.7,18.9,29.1,70.3,73.5,55.8,1717886099651
19.7,18.9,29.1,70.2,73.5,55.8,1717886130312
19.7,18.9,29.2,70.4,73.4,55.7,1717886160973
19.7,18.9,29.1,70.3,73.5,55.6,1717886191573
19.7,18.8,29.2,70.2,73.4,55.7,1717886222233
19.7,18.8,29.9,70.3,73.5,55.6,1717886252834
19.7,18.8,30.9,70.3,73.5,55.6,1717886283495
19.7,18.7,31.8,70.4,73.5,55.5,1717886314097
19.7,18.7,32.1,70.4,73.6,55.4,1717886344755
19.7,18.7,31.6,70.3,73.7,55.2,1717886375416
19.7,18.7,31.6,70.3,73.5,54.8,1717886406016
19.7,18.6,31.7,70.4,73.6,54.7,1717886436677
19.7,18.6,31.6,70.4,73.4,54.6,1717886467276
19.7,18.6,31.5,70.4,73.5,54.3,1717886497936
19.7,18.6,31.3,70.3,73.5,54.3,1717886528601
19.7,18.5,31.1,70.4,73.7,54.4,1717886559198
19.6,18.6,30.9,70.4,73.5,54.6,1717886589858
19.7,18.5,30,70.5,73.6,54.6,1717886620460
19.7,18.5,28.8,70.4,73.6,54.7,1717886651118
19.6,18.5,27.1,70.6,73.5,54.7,1717886681721
19.6,18.5,25.3,70.5,73.5,54.8,1717886712381
19.6,18.5,22.9,70.6,73.7,55.1,1717886743041
19.6,18.5,21.5,70.3,73.6,55.6,1717886773641
19.6,18.5,20.8,70.5,73.7,55.9,1717886804301
19.6,18.5,20.9,70.4,73.7,56.2,1717886834903
19.6,18.5,21.2,70.6,73.6,56.5,1717886865577
19.6,18.5,22.2,70.5,73.6,57.1,1717886896222
19.6,18.5,22.7,70.5,73.6,57.6,1717886926824
19.6,18.5,23.3,70.6,73.6,58,1717886957483
19.6,18.5,24.4,70.6,73.5,58.5,1717886988084
19.6,18.6,26.1,70.5,73.5,59,1717887018745
19.6,18.5,27.4,70.5,73.6,59.4,1717887049406
19.6,18.5,28.4,70.5,73.5,59.6,1717887080007
19.6,18.6,28.9,70.5,73.7,59.7,1717887110666
19.6,18.6,28.9,70.3,73.4,59.8,1717887141267
19.6,18.6,28.8,70.4,73.5,59.9,1717887171926
19.6,18.6,28.4,70.5,73.5,60.1,1717887202526
19.6,18.6,27.7,70.4,73.5,60,1717887233187
19.6,18.7,26.9,70.3,73.4,60.4,1717887263788
19.6,18.7,26.2,70.5,73.5,60.5,1717887294449
19.6,18.7,26.2,70.5,73.6,60.6,1717887325110
19.6,18.7,26.7,70.6,73.5,60.3,1717887355710
19.6,18.7,27.4,70.4,73.4,60.4,1717887386371
19.6,18.7,28.1,70.6,73.5,60.4,1717887416972
19.6,18.7,28.3,70.4,73.4,60.3,1717887447630
19.6,18.7,28.1,70.4,73.4,60.2,1717887478291
19.6,18.6,27.1,70.4,73.5,60,1717887508892
19.6,18.7,25.4,70.3,73.4,59.9,1717887539552
19.6,18.6,23.8,70.4,73.5,60,1717887570153
19.6,18.6,22.5,70.3,73.4,59.9,1717887600812
19.6,18.6,22.3,70.5,73.4,59.8,1717887631414
19.6,18.6,22.6,70.5,73.4,59.8,1717887662074
19.6,18.6,22.8,70.4,73.5,59.4,1717887692735
19.6,18.6,23.1,70.5,73.5,59.1,1717887723334
19.6,18.6,23.7,70.5,73.4,58.9,1717887753996
19.6,18.5,24.6,70.4,73.5,58.7,1717887784598
19.6,18.5,25.4,70.5,73.4,58.5,1717887815255
19.6,18.5,25.8,70.5,73.5,58.4,1717887845915
19.6,18.5,26.2,70.4,73.4,58.1,1717887876515
19.6,18.5,26.7,70.4,73.5,57.9,1717887907176
19.6,18.5,26.9,70.4,73.5,57.9,1717887937777
19.6,18.5,26.8,70.5,73.6,57.7,1717887968437
19.6,18.5,26.4,70.4,73.5,57.4,1717887999037
19.6,18.5,25.7,70.4,73.6,57.3,1717888029698
19.6,18.5,24.7,70.5,73.7,57.2,1717888060359
19.6,18.5,23.8,70.7,73.6,57,1717888090960
19.6,18.4,22.7,70.7,73.6,56.7,1717888121619
19.6,18.4,21.8,70.4,73.5,56.5,1717888152220
19.6,18.4,20.7,70.4,73.7,56.3,1717888182881
19.6,18.4,19.5,70.6,73.4,56.2,1717888213541
19.5,18.4,18.4,70.4,73.6,56.2,1717888244141
19.6,18.4,17,70.4,73.6,56.2,1717888274801
19.5,18.4,15.9,70.6,73.5,56.4,1717888305403
19.5,18.4,15.3,70.4,73.6,56.2,1717888336063
19.5,18.4,15.2,70.5,73.6,56.2,1717888366663
19.5,18.4,15.5,70.5,73.6,56.2,1717888397324
19.6,18.4,15.8,70.6,73.7,56,1717888427985
19.5,18.4,16.5,70.4,73.6,55.9,1717888458586
19.5,18.4,17.2,70.6,73.6,55.9,1717888489246
19.5,18.3,17.6,70.4,73.7,55.8,1717888519846
19.5,18.3,18.3,70.5,73.6,55.9,1717888550506
19.5,18.3,18.6,70.6,73.6,55.8,1717888581167
19.5,18.3,19,70.7,73.6,55.7,1717888611766
19.5,18.3,19.4,70.5,73.5,55.5,1717888642427
19.5,18.3,20,70.5,73.7,55.4,1717888673028
19.5,18.3,20.6,70.6,73.5,55.4,1717888703689
19.5,18.3,20.7,70.5,73.7,55.5,1717888734289
19.5,18.3,21,70.4,73.6,55.7,1717888764947
19.5,18.3,20.8,70.7,73.5,55.5,1717888795609
19.5,18.3,20.4,70.6,73.7,55.4,1717888826209
19.5,18.3,20.1,70.5,73.7,55.3,1717888856871
19.5,18.3,20.1,70.7,73.7,54.9,1717888887471
19.5,18.3,20.4,70.5,73.5,54.6,1717888918132
19.5,18.3,20.7,70.5,73.7,54.4,1717888948791
19.5,18.3,21.3,70.6,73.6,54.3,1717888979391
19.5,18.3,21.3,70.5,73.7,54.3,1717889010053
19.5,18.3,21.3,70.5,73.5,54.4,1717889040655
19.4,18.3,20.8,70.5,73.7,54.5,1717889071314
19.4,18.3,20.3,70.6,73.6,54.4,1717889101912
19.4,18.3,20,70.6,73.7,54.7,1717889132574
19.4,18.3,19.9,70.6,73.7,55,1717889163235
19.5,18.3,20.3,70.6,73.6,55.2,1717889193836
19.4,18.3,21.1,70.6,73.6,55.2,1717889224495
19.4,18.3,21.8,70.5,73.6,55.3,1717889255096
19.4,18.3,22.8,70.4,73.6,55.8,1717889285755
19.4,18.3,23.6,70.6,73.6,56.2,1717889316356
19.4,18.3,24,70.6,73.5,56.2,1717889347017
19.4,18.3,24.1,70.7,73.7,56.6,1717889377681
19.4,18.3,23.5,70.5,73.6,56.9,1717889408278
19.4,18.4,22.7,70.3,73.7,57,1717889438939
19.4,18.4,21.7,70.5,73.6,57.4,1717889469540
19.4,18.4,21.1,70.4,73.5,57.8,1717889500200
19.4,18.4,20.4,70.4,73.5,58,1717889530859
