Temp Sensor 1,Temp Sensor 2,Light Percentage,Soil Moisture 1,Soil Moisture 2,Humidity,Timestamp
22.9,18.9,51.8,62.7,67.3,38.6,1717261915135
22.8,18.9,51.8,62.5,67.1,38.7,1717261925756
22.8,18.9,51.9,62.5,67.3,38.6,1717261936376
22.8,18.9,51.9,62.7,67.3,38.6,1717261946996
22.8,18.9,52,62.5,67.2,38.6,1717261957675
22.8,18.9,51.8,62.8,67.4,38.5,1717261968296
22.8,18.9,51.9,62.7,67.2,38.4,1717261978916
22.8,18.9,52,62.5,67.2,38.4,1717261989535
22.8,18.9,52,62.8,67.2,38.5,1717262000216
22.8,18.9,52,62.5,67.2,38.4,1717262010836
22.8,18.9,52,62.5,67.2,38.5,1717262021456
22.8,18.9,52,62.5,67.3,38.5,1717262032076
22.8,18.9,52.1,62.7,67.3,38.8,1717262042697
22.8,18.9,52,62.7,67.2,39.1,1717262053377
22.8,18.9,52.1,62.5,67.2,39.7,1717262063997
22.8,18.9,52.1,62.6,67.3,40,1717262074617
22.8,18.9,52,62.5,67.2,40.3,1717262085297
22.8,18.9,52,62.5,67.2,40.7,1717262095917
22.8,18.9,52,62.5,67.3,40.7,1717262106538
22.8,18.9,52,62.5,67.3,41,1717262117158
22.8,18.9,52,62.5,67.3,41,1717262127777
22.8,18.9,52,62.5,67.4,41.1,1717262138458
22.8,18.9,52,62.5,67.2,41.1,1717262149078
22.8,18.9,52,62.7,67.2,41.1,1717262159698
22.8,18.9,52,62.5,67.3,41.2,1717262170378
22.8,18.9,52,62.6,67.3,41.5,1717262180998
22.8,19,52,62.8,67.2,41.6,1717262191619
22.8,19,52,62.5,67.4,41.8,1717262202239
22.8,19,51.8,62.6,67.3,41.7,1717262212858
22.7,19,52,62.8,67.3,41.7,1717262223539
22.8,19,51.8,62.5,67.4,41.8,1717262234159
22.7,19,51.7,62.6,67.3,41.8,1717262244779
22.7,19,51.7,62.5,67.2,42,1717262255460
22.7,19,51.7,62.6,67.2,42.1,1717262266082
22.7,19,51.7,62.6,67.2,42.2,1717262276700
22.7,19,51.6,62.8,67.2,42.4,1717262287320
22.7,19,51.7,62.6,67.2,42.6,1717262297941
22.7,19.1,51.6,62.6,67.2,42.5,1717262308620
22.7,19.1,51.2,62.5,67.2,42.5,1717262319241
22.7,19.1,51.5,62.5,67.2,42.6,1717262329861
22.7,19.1,51.5,62.5,67.3,42.8,1717262340541
22.7,19.1,51.6,62.5,67.1,43.2,1717262351164
22.7,19.1,51.5,62.5,67.4,43.4,1717262361781
22.6,19.1,51.2,62.6,67.3,43.2,1717262372401
22.6,19.2,50.8,62.5,67.2,43.2,1717262383020
22.6,19.2,50.6,62.6,67.2,43.1,1717262393702
22.7,19.2,51.2,62.5,67.3,43.5,1717262404322
22.6,19.2,51.5,62.5,67.2,43.6,1717262414941
22.6,19.2,51.4,62.5,67.2,43.8,1717262425561
22.6,19.2,51.2,62.6,67.2,43.8,1717262436241
22.6,19.2,50.9,62.5,67.3,43.7,1717262446862
22.6,19.2,50.4,62.5,67.2,43.7,1717262457482
22.6,19.2,50.4,62.5,67.2,43.7,1717262468102
22.6,19.2,50.6,62.5,67.1,43.9,1717262478783
22.6,19.2,50.7,62.5,67.3,43.9,1717262489402
22.6,19.2,50.6,62.5,67.2,44.1,1717262500023
22.6,19.2,50.5,62.6,67.2,44,1717262510643
22.6,19.2,50.3,62.5,67.2,44.1,1717262521324
22.6,19.2,50,62.5,67,44.2,1717262531944
22.6,19.3,49.8,62.6,67.2,44.6,1717262542563
22.6,19.3,49.8,62.5,67.2,44.8,1717262553183
22.6,19.3,49.9,62.5,67.1,44.9,1717262563863
22.6,19.3,49.6,62.5,67.2,45,1717262574483
22.6,19.3,49.6,62.7,67.2,45.3,1717262585103
22.6,19.3,49.6,62.5,67.2,45.4,1717262595724
22.6,19.3,49.6,62.5,67.2,45.5,1717262606404
22.6,19.3,49.2,62.7,67.1,45.6,1717262617024
22.6,19.3,49.4,62.1,67,45.5,1717262627644
22.6,19.3,49.5,62.5,67.2,45.4,1717262638264
22.6,19.3,49.2,62.5,67.1,45.7,1717262648945
22.6,19.3,49.4,62.5,67.2,45.8,1717262659564
22.6,19.4,49.3,62.5,67.2,45.8,1717262670185
22.6,19.3,49.1,62.5,67.1,46.1,1717262680804
22.6,19.4,49,62.5,67.1,46.2,1717262691485
22.6,19.4,48.9,62.5,67.2,46.3,1717262702105
22.6,19.3,49.2,62.5,67.2,46.4,1717262712725
22.6,19.4,48.7,62.1,66.9,46.4,1717262723346
22.5,19.4,48.5,62.5,67.2,46.4,1717262734026
22.5,19.4,48.7,62.5,67.1,46.3,1717262744645
22.5,19.4,49,62.5,67.1,46.5,1717262755266
22.5,19.4,48.9,62.5,67.2,46.8,1717262765886
22.5,19.4,48.9,62.5,67.1,46.8,1717262776566
22.5,19.4,48.5,62.5,67,46.7,1717262787186
22.5,19.4,48.5,62,67,46.6,1717262797806
22.5,19.4,48.4,62.5,67.1,46.8,1717262808427
22.5,19.4,48.8,62.5,67,47,1717262819106
22.5,19.4,49.2,62.5,67.2,47.2,1717262829726
22.4,19.4,49.2,62.5,67.1,47.1,1717262840347
22.5,19.4,48.7,62.5,67.1,47,1717262850968
22.5,19.4,48.9,62.5,67.2,47,1717262861648
22.5,19.4,49.2,62.5,67.1,47.2,1717262872267
22.4,19.4,49.4,62.6,67.1,47.4,1717262882887
22.4,19.4,49.6,62.5,67,47.5,1717262893507
22.5,19.4,49.9,62.5,67,47.5,1717262904187
22.4,19.4,49.8,62.5,67.1,47.6,1717262914807
22.4,19.4,49.5,62.5,66.9,47.6,1717262925428
22.4,19.5,49.5,62.5,67.1,47.7,1717262936048
22.4,19.5,50,62.5,67.1,47.8,1717262946728
22.4,19.5,49.9,62.5,66.8,47.9,1717262957349
22.4,19.5,50.2,62.5,67.1,47.9,1717262967968
22.4,19.5,50.2,62.5,66.9,47.9,1717262978588
22.4,19.5,50.4,62.5,67,47.9,1717262989269
22.4,19.5,50.2,62.5,67.1,48,1717262999889
22.4,19.5,50.4,62.5,67.1,48,1717263010509
22.4,19.5,50.5,62.5,67,48,1717263021129
22.4,19.5,50.7,62.5,66.9,48.1,1717263031810
22.4,19.5,50.5,62.5,67.1,48.1,1717263042429
22.4,19.5,50.5,62.1,67.2,48.1,1717263053050
22.4,19.5,50.7,62.5,67.1,48.2,1717263063671
22.4,19.5,50.7,62.5,67.1,48.3,1717263074350
22.4,19.5,51,62.5,66.9,48.2,1717263084971
22.4,19.5,51.2,62.5,67,47.8,1717263095591
22.4,19.5,51.3,62.5,67,47.4,1717263106210
22.4,19.5,51.5,62.5,67,46.8,1717263116891
22.4,19.5,51.4,62.5,67.1,46.5,1717263127510
22.4,19.5,51.6,62.1,66.9,46.5,1717263138132
22.4,19.5,51.6,62.1,67,46.3,1717263161746
22.4,19.5,51.6,62.5,67,46.5,1717263170068
