Temp Sensor 1,Temp Sensor 2,Light Percentage,Soil Moisture 1,Soil Moisture 2,Humidity,Timestamp
19.6,null,0,66.7,73.4,null,1717986588858
19.6,null,0,66.9,73.4,null,1717986619519
19.6,null,0,66.8,73.5,null,1717986650181
19.6,null,0,66.7,73.4,null,1717986680900
19.6,null,0,66.6,73.4,null,1717986711562
19.6,null,0,66.7,73.4,null,1717986742221
19.6,null,0,66.8,73.4,null,1717986772883
19.6,null,0,66.6,73.5,null,1717986803544
19.6,null,0,66.7,73.4,null,1717986834202
19.6,null,0,66.8,73.4,null,1717986864922
19.6,null,0,66.9,73.4,null,1717986895584
19.6,null,0,66.7,73.5,null,1717986926244
19.6,null,0,66.7,73.4,null,1717986956904
19.6,null,0,66.8,73.5,null,1717986987566
19.6,null,0,66.8,73.4,null,1717987018285
19.6,null,0,66.8,73.5,null,1717987048944
19.6,null,0,66.9,73.4,null,1717987079606
19.6,null,0,66.8,73.4,null,1717987110265
19.6,null,0,66.8,73.4,null,1717987140936
19.6,null,0,66.8,73.4,null,1717987171586
19.6,null,0,66.8,73.4,null,1717987202307
19.6,null,0,66.7,73.5,null,1717987232967
19.6,null,0,66.6,73.5,null,1717987263630
19.6,null,0,66.8,73.5,null,1717987294290
19.6,null,0,66.8,73.5,null,1717987324949
19.6,null,0,66.8,73.5,null,1717987355669
19.6,null,0,66.8,73.4,null,1717987386331
19.6,null,0,66.8,73.4,null,1717987416991
19.6,null,0,66.8,73.4,null,1717987447651
19.6,null,0,66.8,73.4,null,1717987478311
19.6,null,0,66.7,73.4,null,1717987508973
19.6,null,0,66.7,73.4,null,1717987539693
19.6,null,0,66.7,73.4,null,1717987570352
19.6,null,0,66.8,73.4,null,1717987601013
19.6,null,0,66.8,73.3,null,1717987631675
19.6,null,0,66.7,73.4,null,1717987662335
19.6,null,0,66.8,73.4,null,1717987693054
19.6,null,0,66.8,73.4,null,1717987723717
19.6,null,0,66.7,73.4,null,1717987754375
19.6,null,0,66.8,73.4,null,1717987785035
19.6,null,0,66.7,73.4,null,1717987815696
19.6,null,0,66.8,73.4,null,1717987846415
19.6,null,0,66.8,73.4,null,1717987877077
19.6,null,0,66.8,73.5,null,1717987907801
19.6,null,0,66.8,73.4,null,1717987938397
19.6,null,0,66.8,73.4,null,1717987969117
19.6,null,0,66.8,73.4,null,1717987999718
19.6,null,0,66.8,73.5,null,1717988030439
19.6,null,0,66.7,73.4,null,1717988061100
19.6,null,0,66.8,73.4,null,1717988091771
19.6,null,0,66.7,73.4,null,1717988122419
19.6,null,0,66.7,73.4,null,1717988153081
19.6,null,0,66.8,73.4,null,1717988183861
19.6,null,0,66.7,73.4,null,1717988214462
19.6,null,0,66.5,73.5,null,1717988245123
19.5,null,0,66.7,73.5,null,1717988275784
19.6,null,0,66.8,73.5,null,1717988306503
19.6,null,0,66.8,73.4,null,1717988337103
19.5,null,0,66.7,73.4,null,1717988367828
19.5,null,0,66.8,73.4,null,1717988398486
19.5,null,0,66.5,73.3,null,1717988429145
19.6,null,0,66.8,73.5,null,1717988459804
19.5,null,0,66.6,73.4,null,1717988490465
19.5,null,0,66.7,73.4,null,1717988521186
19.5,null,0,66.6,73.4,null,1717988551847
19.5,null,0,66.7,73.4,null,1717988582507
19.5,null,0,66.6,73.4,null,1717988613167
19.5,null,0,66.8,73.4,null,1717988643828
19.5,null,0,66.8,73.5,null,1717988674488
19.5,null,0,66.8,73.4,null,1717988705207
19.5,null,0,66.8,73.4,null,1717988735868
19.5,null,0,66.6,73.4,null,1717988766529
19.5,null,0,66.6,73.4,null,1717988797190
19.5,null,0,66.8,73.5,null,1717988827850
19.5,null,0,66.6,73.4,null,1717988858571
19.5,null,0,66.8,73.4,null,1717988889230
19.5,null,0,66.8,73.5,null,1717988919890
19.5,null,0,66.8,73.4,null,1717988950552
19.5,null,0,66.6,73.4,null,1717988981216
19.5,null,0,66.6,73.4,null,1717989011874
19.5,null,0,66.8,73.5,null,1717989042593
19.5,null,0,66.7,73.4,null,1717989073255
19.5,null,0,66.8,73.5,null,1717989103914
19.5,null,0,66.7,73.4,null,1717989134574
19.5,null,0,66.8,73.4,null,1717989165234
19.5,null,0,66.8,73.4,null,1717989195955
19.5,null,0,66.7,73.4,null,1717989226616
19.5,null,0,66.7,73.4,null,1717989257276
19.5,null,0,66.7,73.5,null,1717989287938
19.5,null,0,66.8,73.4,null,1717989318598
19.5,null,0,66.7,73.4,null,1717989349257
19.5,null,0,66.6,73.4,null,1717989379978
19.5,null,0,66.6,73.4,null,1717989410639
19.5,null,0,66.6,73.5,null,1717989441300
19.4,null,0,66.8,73.4,null,1717989471960
19.4,null,0,66.8,73.4,null,1717989502619
19.5,null,0,66.7,73.4,null,1717989533341
